neighbourhood_id,category,name,lat,lon
VAN_DT,transit_stops,Burrard Station Bay 7,49.2847093,-123.1204962
VAN_DT,transit_stops,Burrard St (SB) at Smithe St,49.2820471,-123.1249485
VAN_DT,transit_stops,West Pender St (EB) at Burrard St,49.2861084,-123.1172706
VAN_DT,transit_stops,Burrard St (SB) at Robson St,49.2830874,-123.1233743
VAN_DT,transit_stops,Burrard St (NB) at Pacific St,49.2772602,-123.131799
VAN_DT,transit_stops,Davie Street (EB) at Burrard Street,49.278798,-123.1289293
VAN_DT,transit_stops,Cambie St (SB) at West Georgia St,49.2797021,-123.1129024
VAN_DT,transit_stops,Howe St (SB) at Nelson St,49.2796652,-123.1245488
VAN_DT,transit_stops,Seymour St (NB) at Nelson St,49.278802,-123.1216436
VAN_DT,transit_stops,Howe Street (SB) FS Dunsmuir Street (Bay 4),49.284111,-123.1178318
VAN_DT,transit_stops,Howe Street (SB) NS Dunsmuir Street (Bay 3),49.2845897,-123.1171088
VAN_DT,transit_stops,Howe St (SB) at West Georgia St,49.2829075,-123.1196584
VAN_DT,transit_stops,Howe Street (SB) at West Pender Street (Unloading Only Stop),49.2847338,-123.1168853
VAN_DT,transit_stops,Howe St (SB) at Robson St,49.2817879,-123.1213268
VAN_DT,transit_stops,Burrard Station Bay 2,49.2860372,-123.1203508
VAN_DT,transit_stops,West Pender St (WB) at Granville St,49.2845748,-123.1145503
VAN_DT,transit_stops,West Pender St (EB) at Granville St,49.2847902,-123.1152515
VAN_DT,transit_stops,Abbott St (SB) at West Pender St,49.2807099,-123.1077459
VAN_DT,transit_stops,West Georgia St (WB) at Granville St,49.2828954,-123.118514
VAN_DT,transit_stops,Richards St (SB) at West Hastings St,49.2838223,-123.1124192
VAN_DT,transit_stops,Cambie St (SB) at Dunsmuir St,49.2808966,-123.111093
VAN_DT,transit_stops,West Pender St (EB) at Bute St,49.2881406,-123.1228472
VAN_DT,transit_stops,West Pender St (EB) at Nicola St,49.2898789,-123.1287392
VAN_DT,transit_stops,Waterfront Station Bay 4,49.2850341,-123.1116168
VAN_DT,transit_stops,West Cordova St (EB) at Homer St,49.2836607,-123.1095141
VAN_DT,transit_stops,West Pender St (EB) at Thurlow St,49.2873089,-123.1199601
VAN_DT,transit_stops,West Pender St (EB) at Jervis St,49.2888295,-123.1251926
VAN_DT,transit_stops,West Pender St (WB) at Bute St,49.2885818,-123.1236795
VAN_DT,transit_stops,Granville St (NB) at Dunsmuir St,49.283476,-123.1164903
VAN_DT,transit_stops,Granville St (NB) at West Hastings St,49.2855122,-123.1133926
VAN_DT,transit_stops,Burrard Station Bay 3,49.2864054,-123.1217501
VAN_DT,transit_stops,Granville St (NB) at Smithe St,49.2808194,-123.1204881
VAN_DT,transit_stops,Granville St (NB) at West Pender St,49.2845003,-123.1149644
VAN_DT,transit_stops,Howe Street (SB) at West Pender Street (Bay 2),49.2850859,-123.1163427
VAN_DT,transit_stops,Burrard St (NB) at Robson St,49.2835996,-123.1221083
VAN_DT,transit_stops,West Pender St (WB) at Hamilton St,49.2824943,-123.1113504
VAN_DT,transit_stops,Davie St (WB) at Howe St,49.2780753,-123.1274637
VAN_DT,transit_stops,West Hastings St (EB) at Homer St,49.283069,-123.1106111
VAN_DT,transit_stops,West Hastings St (EB) at Seymour St,49.2844207,-123.1127019
VAN_DT,transit_stops,West Hastings St (EB) at Cambie St,49.2822794,-123.1092617
VAN_DT,transit_stops,Beach Ave (WB) at Howe St,49.2749669,-123.1320679
VAN_DT,transit_stops,West Pender St (WB) at Abbott St,49.2813103,-123.108216
VAN_DT,transit_stops,Davie St (WB) at Granville St,49.2774546,-123.1264924
VAN_DT,transit_stops,Davie St (WB) at Bute St,49.2820026,-123.1335369
VAN_DT,transit_stops,Davie St (EB) at Bute St,49.2814212,-123.1329834
VAN_DT,transit_stops,Seymour St (NB) at Dunsmuir St,49.2827397,-123.1156364
VAN_DT,transit_stops,Robson St (WB) at Burrard St,49.2835747,-123.1231614
VAN_DT,transit_stops,Homer St (NB) at West Pender St,49.2829915,-123.1114408
VAN_DT,transit_stops,West Pender St (EB) at Hamilton St,49.2817477,-123.1105728
VAN_DT,transit_stops,Nelson St (EB) at Cambie St,49.2758367,-123.117892
VAN_DT,transit_stops,Richards St (SB) at Dunsmuir St,49.2819302,-123.1152776
VAN_DT,transit_stops,West Pender St (WB) at Broughton St,49.2897753,-123.127751
VAN_DT,transit_stops,,49.2785977,-123.1301832
VAN_DT,transit_stops,Robson St (WB) at Broughton St,49.2881793,-123.1301669
VAN_DT,transit_stops,Davie St (EB) at Richards St,49.2759405,-123.1245246
VAN_DT,transit_stops,Cambie St (SB) at West Hastings St,49.2822283,-123.1098163
VAN_DT,transit_stops,West Pender St (EB) at Seymour Street,49.2837913,-123.1136748
VAN_DT,transit_stops,Burrard Station Bay 6,49.2861453,-123.1182894
VAN_DT,transit_stops,West Hastings St (WB) at Richards St,49.2844723,-123.1124136
VAN_DT,transit_stops,Howe St (SB) at Davie St,49.277993,-123.1270606
VAN_DT,transit_stops,Cambie St (NB) at Robson St,49.2783293,-123.1146356
VAN_DT,transit_stops,Granville St (SB) at Robson St,49.2817187,-123.1194704
VAN_DT,transit_stops,Robson St (EB) at Bidwell St,49.2902291,-123.1336701
VAN_DT,transit_stops,Robson St (EB) at Broughton St,49.2876665,-123.1297363
VAN_DT,transit_stops,Robson St (WB) at Cardero St,49.2897216,-123.1325539
VAN_DT,transit_stops,West Pender St (WB) at Thurlow St,49.2877297,-123.1208138
VAN_DT,transit_stops,Burrard Station Bay 4,49.2868523,-123.1212924
VAN_DT,transit_stops,Robson St (WB) at Hamilton St,49.279143,-123.1162396
VAN_DT,transit_stops,West Pender St (EB) at Abbott St,49.2809163,-123.1070927
VAN_DT,transit_stops,Waterfront Station Bay 3,49.2856526,-123.1120764
VAN_DT,transit_stops,Burrard Station Bay 5,49.2857615,-123.1193556
VAN_DT,transit_stops,Cambie St (NB) at Dunsmuir St,49.2802117,-123.1117997
VAN_DT,transit_stops,Cambie St (NB) at Nelson St,49.2762826,-123.1176854
VAN_DT,transit_stops,Burrard St (SB) at Drake St,49.2778257,-123.1312633
VAN_DT,transit_stops,Water St (WB) at Abbott St,49.2841295,-123.10745
VAN_DT,transit_stops,Dunsmuir St (NB) at Cambie St,49.2808475,-123.1120383
VAN_DT,transit_stops,Hop-On Hop-Off P1,49.2844767,-123.1094652
VAN_DT,transit_stops,Hop-On Hop-Off C1,49.2844735,-123.1094565
VAN_DT,transit_stops,Cambie St (SB) at Nelson St,49.2759566,-123.1184393
VAN_DT,transit_stops,West Georgia St (WB) at Seymour St,49.2821238,-123.117313
VAN_DT,transit_stops,West Pender Street (WB) FS Howe Street,49.2856289,-123.116175
VAN_DT,transit_stops,,49.2754349,-123.130242
VAN_DT,transit_stops,Yaletown-Roundhouse Station Bay 4,49.2740372,-123.1208293
VAN_DT,transit_stops,Hop-On Hop-Off C5,49.2807021,-123.1269941
VAN_DT,transit_stops,Yaletown-Roundhouse Station Bay 3,49.2740714,-123.1218702
VAN_DT,transit_stops,Smithe St (WB) at Expo Blvd,49.2761926,-123.1149684
VAN_DT,transit_stops,West Pender St (EB) at Broughton St,49.2893931,-123.1271005
VAN_DT,transit_stops,Seymour St (NB) at Robson St,49.2809707,-123.1183121
VAN_DT,transit_stops,Tour Busses,49.2878675,-123.1142846
VAN_DT,transit_stops,hop-on hop-off stop,49.2825326,-123.1241855
VAN_DT,transit_stops,Davie St (EB) at Granville St,49.2769142,-123.1260215
VAN_DT,transit_stops,Pat Quinn Way (NB) at Expo Blvd,49.2783914,-123.1075218
VAN_DT,transit_stops,Pat Quinn Way (NB) at Pacific Blvd,49.2774349,-123.1075514
VAN_DT,transit_stops,Pacific Blvd (EB) at Marinaside Cres,49.2742134,-123.11445
VAN_DT,transit_stops,West Georgia St (EB) at Homer St,49.2802345,-123.1148762
VAN_DT,transit_stops,Canada Place,49.2879688,-123.1146561
VAN_DT,transit_stops,West Georgia St (EB) at Seymour St,49.281522,-123.116874
VAN_DT,transit_stops,Seymour St (NB) at West Georgia St,49.281463,-123.1175695
VAN_DT,transit_stops,,49.2813562,-123.1255011
VAN_DT,transit_stops,Waterfront Station Bay 1,49.2862614,-123.1130405
VAN_DT,transit_stops,,49.2743928,-123.1286709
VAN_DT,transit_stops,West Georgia St (WB) At Richards St,49.2812063,-123.1158894
VAN_DT,transit_stops,Burrard St (SB) At West Georgia St,49.2842031,-123.1217087
VAN_DT,transit_stops,West Pender St (WB) at Burrard St,49.286867,-123.1180275
VAN_DT,transit_stops,Burrard St (NB) at Smithe St,49.2823423,-123.1240046
VAN_DT,transit_stops,Capilano Bridge Shuttle Stop #2,49.2853078,-123.1204276
VAN_DT,transit_stops,Capilano Bridge Shuttle Stop #1,49.288006,-123.114697
VAN_DT,transit_stops,Robson St (WB) at Thurlow St,49.2848426,-123.1250767
VAN_DT,transit_stops,Robson St (EB) at Thurlow St,49.2843758,-123.124645
VAN_DT,transit_stops,West Georgia Street (EB) at Burrard Street,49.2839242,-123.1205789
VAN_DT,transit_stops,West Georgia Street (WB) at Burrard Street,49.2843328,-123.1207852
VAN_DT,transit_stops,Cordova Street (WB) at Abbott Street,49.2830716,-123.1072011
VAN_DT,transit_stops,Robson St (WB) at Bute St,49.2858737,-123.1266823
VAN_DT,transit_stops,Robson St (EB) at Bute St,49.2861321,-123.1272314
VAN_DT,transit_stops,,49.2739994,-123.1276912
VAN_DT,parks,Victory Square,49.28219946781633,-123.11018490040755
VAN_DT,parks,May & Lorne Brown Park,49.27520985447449,-123.1320751234568
VAN_DT,parks,Emery Barnes Park,49.276638583390486,-123.12411602562167
VAN_DT,parks,Helmcken Park,49.27491937517116,-123.11971549017443
VAN_DT,parks,Yaletown Park,49.2770372004275,-123.11897794471795
VAN_DT,parks,Cathedral Square,49.282486149759286,-123.1137245629377
VAN_DT,parks,Art Phillips Park,49.28565900211916,-123.12030245086731
VAN_DT,parks,Nelson Park,49.282855263410895,-123.1296466491843
VAN_DT,parks,Barclay Heritage Square,49.287236955997244,-123.13223735711188
VAN_DT,parks,Portal Park,49.28804291331091,-123.11919520875871
VAN_DT,parks,Harbour Green Park,49.29005951695377,-123.12157278633008
VAN_DT,parks,Coopers' Park,49.27323308996286,-123.1142770729161
VAN_DT,parks,Coal Harbour Park,49.290033469684055,-123.12492929465766
VAN_DT,parks,BC Hydro Plaza,49.2815502889939,-123.11266785419899
VAN_DT,parks,sθәqәlxenәm ts'exwts'áxwi7 (Rainbow Park),49.27919201399363,-123.11871496370347
VAN_DT,parks,,49.27393517894783,-123.12323008788556
VAN_DT,parks,Saint Julien Square,49.27912877300217,-123.1110912620696
VAN_DT,parks,Ring Gear,49.27431050916654,-123.11715637155349
VAN_DT,parks,Robson Square,49.282697058326,-123.12074941693446
VAN_DT,parks,,49.28649119754358,-123.12508338402829
VAN_DT,parks,,49.273318536252134,-123.12170752557084
VAN_DT,parks,,49.28563107215825,-123.13339857572402
VAN_DT,grocery,7-Eleven,49.2829841,-123.115166
VAN_DT,grocery,Nesters Market,49.278642,-123.1216903
VAN_DT,grocery,IGA,49.2800788,-123.1174613
VAN_DT,grocery,7-Eleven,49.2788081,-123.116272
VAN_DT,grocery,7-Eleven,49.2760946,-123.127478
VAN_DT,grocery,Sashimiya,49.2767415,-123.130413
VAN_DT,grocery,Urban Fare,49.2892045,-123.1225516
VAN_DT,grocery,Choices Market,49.2757311,-123.124231
VAN_DT,grocery,IGA,49.2822136,-123.124929
VAN_DT,grocery,Martway,49.2743145,-123.1221035
VAN_DT,grocery,7-Eleven,49.2764951,-123.1216802
VAN_DT,grocery,大統華 T&T Supermarket,49.2799356,-123.1081374
VAN_DT,grocery,H Mart,49.2805229,-123.118864
VAN_DT,grocery,7-Eleven,49.2884384,-123.122991
VAN_DT,grocery,Urban Fare,49.2859852,-123.1244926
VAN_DT,grocery,Mart Way,49.2803888,-123.131473
VAN_DT,grocery,One Stop Shop,49.279649,-123.123989
VAN_DT,grocery,Granville Food Market,49.2781932,-123.1242984
VAN_DT,grocery,7-Eleven,49.2765465,-123.115167
VAN_DT,grocery,Danial Market,49.2872617,-123.1335205
VAN_DT,grocery,Foodness Supermarket,49.279303,-123.1213597
VAN_DT,grocery,Victory Food Market,49.2822519,-123.109283
VAN_DT,grocery,Oscar's Smoke Shop,49.2811016,-123.124385
VAN_DT,grocery,Terrace Smoke Shop,49.2819564,-123.123078
VAN_DT,grocery,Burrard Corner Store,49.2783946,-123.130591
VAN_DT,grocery,Urban Choice Market,49.277439,-123.12696
VAN_DT,grocery,Al-Madina General Store,49.2833921,-123.113138
VAN_DT,grocery,My Convenience Store,49.283786,-123.1118241
VAN_DT,grocery,Seymour Mini Mart,49.2840683,-123.1134863
VAN_DT,grocery,Neotown,49.2794688,-123.107847
VAN_DT,grocery,Mexican Stop,49.2816781,-123.107508
VAN_DT,grocery,Jubilee Smoke & Things,49.2862492,-123.1165796
VAN_DT,grocery,7-Eleven,49.2802877,-123.1074
VAN_DT,grocery,Smoke & Food Market,49.280083,-123.1208635
VAN_DT,grocery,Express News,49.2828522,-123.107023
VAN_DT,grocery,Nesters Market,49.2825578,-123.1071738
VAN_DT,grocery,Mi Tierra Latina,49.2804768,-123.131611
VAN_DT,grocery,Kin's Farm Market,49.2812854,-123.132874
VAN_DT,grocery,Cherry Market,49.2868204,-123.1286434
VAN_DT,grocery,Circle K,49.2818491,-123.116762
VAN_DT,grocery,Fujiya,49.2870439,-123.119786
VAN_DT,grocery,Your Dollar Store,49.2763124,-123.1208
VAN_DT,grocery,Farm to Table,49.2745481,-123.1259674
VAN_DT,grocery,Stop 'n Go,49.274455,-123.126735
VAN_DT,grocery,Konbiniya Japan Centre,49.2863788,-123.127863
VAN_DT,grocery,Dank Mart,49.2844311,-123.125345
VAN_DT,grocery,Aria Market,49.2902777,-123.1344236
VAN_DT,grocery,Yaletown Express,49.2740907,-123.120278
VAN_DT,grocery,Fresco Foods,49.2819265,-123.1329073
VAN_DT,grocery,El Paisano,49.2787756,-123.1283516
VAN_DT,grocery,Fresh Street Market,49.275371,-123.130507
VAN_DT,grocery,Circle K,49.2815956,-123.133376
VAN_DT,grocery,Freshco Food Mart,49.2893278,-123.129092
VAN_DT,grocery,Easy Day Store,49.275085,-123.1326542
VAN_DT,grocery,Loblaws,49.2810656,-123.1140114
VAN_DT,grocery,Harbour News,49.2849258,-123.1122173
VAN_DT,grocery,Aisle 24 Market,49.2882438,-123.1308257
VAN_DT,grocery,Whole Foods Market,49.290088,-123.132668
VAN_DT,grocery,Your Independent Grocer,49.28251089763712,-123.1339097815643
VAN_KITS,schools,St John's School,49.26316169572709,-123.15613069934427
VAN_KITS,schools,Kitsilano Secondary,49.262110886096515,-123.16360728599064
VAN_KITS,schools,General Gordon Elementary School,49.2659886,-123.17043754999999
VAN_KITS,schools,Fraser Academy,49.26266977268926,-123.1572592729317
VAN_KITS,schools,Bayview School,49.26644140181393,-123.18274063402343
VAN_KITS,schools,Kitsilano Secondary School,49.26210128676517,-123.16364115167961
VAN_KITS,restaurants,McDonald's,49.2640388,-123.178066
VAN_KITS,restaurants,Olympia Pizza,49.2643413,-123.1760619
VAN_KITS,restaurants,East is East,49.2642766,-123.1727212
VAN_KITS,restaurants,JJ Bean,49.2639716,-123.1702755
VAN_KITS,restaurants,Folke,49.2641587,-123.164402
VAN_KITS,restaurants,Thomas Haas Chocolates,49.264149,-123.1633
VAN_KITS,restaurants,Platform 7,49.2637411,-123.1578526
VAN_KITS,restaurants,Banana Leaf,49.26428,-123.1722925
VAN_KITS,restaurants,Cafe Lokal,49.2681926,-123.1647247
VAN_KITS,restaurants,Hi Nippon,49.2680378,-123.1569284
VAN_KITS,restaurants,Provisions Kitsilano,49.2680441,-123.1573309
VAN_KITS,restaurants,White Spot,49.2637686,-123.163261
VAN_KITS,restaurants,Artistry Coffee Shop & Bistro,49.2685244,-123.1709004
VAN_KITS,restaurants,Tim Hortons,49.264044,-123.174166
VAN_KITS,restaurants,Subway,49.2639983,-123.1737583
VAN_KITS,restaurants,Pho Japolo,49.2642246,-123.1686344
VAN_KITS,restaurants,Mamalee,49.264051,-123.175052
VAN_KITS,restaurants,Uncle Pu's Sichuan Taste,49.2640543,-123.1748733
VAN_KITS,restaurants,nuba,49.2640299,-123.1745214
VAN_KITS,restaurants,Neverland Tea Salon,49.2640168,-123.173364
VAN_KITS,restaurants,Domino's,49.2639753,-123.171349
VAN_KITS,restaurants,Tandoori Fusion,49.2639522,-123.169522
VAN_KITS,restaurants,The Painted Ship,49.2639533,-123.169618
VAN_KITS,restaurants,Uncle Fatih's Pizza,49.2639335,-123.167823
VAN_KITS,restaurants,iki Japanese Bistro,49.2639326,-123.1676074
VAN_KITS,restaurants,The Eatery,49.2644636,-123.180771
VAN_KITS,restaurants,Amberdo Cafe and Bakery,49.268174,-123.165639
VAN_KITS,restaurants,Karma Indian Bistro,49.2684763,-123.1671204
VAN_KITS,restaurants,Simpatico,49.2680211,-123.1558693
VAN_KITS,restaurants,Peaceful Restaurant,49.2681152,-123.1595834
VAN_KITS,restaurants,Raisu,49.2681046,-123.1582908
VAN_KITS,restaurants,Au Comptoir,49.2680391,-123.157013
VAN_KITS,restaurants,Delara,49.2680363,-123.156837
VAN_KITS,restaurants,Maria's Taverna,49.2680988,-123.1580755
VAN_KITS,restaurants,McDonald's,49.2683578,-123.1595125
VAN_KITS,restaurants,Starbucks,49.26437,-123.1674354
VAN_KITS,restaurants,Starbucks,49.2686141,-123.158778
VAN_KITS,restaurants,Cafe Zen,49.2711366,-123.1552312
VAN_KITS,restaurants,Green Leaf Sushi,49.2640395,-123.1801008
VAN_KITS,restaurants,Casereccio Foods,49.2641802,-123.15747
VAN_KITS,restaurants,Kokomo,49.2678638,-123.1573505
VAN_KITS,restaurants,IGA Bistro,49.2637272,-123.1573404
VAN_KITS,restaurants,Yak & Yeti Bistro,49.2683055,-123.1723907
VAN_KITS,restaurants,Hanoi Old Quarter Restaurant,49.2643226,-123.174195
VAN_KITS,restaurants,Tachingón,49.264266,-123.171855
VAN_KITS,restaurants,Pokay,49.2642652,-123.171801
VAN_KITS,restaurants,Harvest Delicatessen,49.2642636,-123.1717479
VAN_KITS,restaurants,Tera V Burger,49.2642602,-123.1716944
VAN_KITS,restaurants,Double DD Pizza,49.2684317,-123.1821761
VAN_KITS,restaurants,Tyybeh,49.2682491,-123.1690256
VAN_KITS,restaurants,Chewie's Chicken & Biscuits,49.2682488,-123.1687379
VAN_KITS,restaurants,Nusa Coffee,49.2682531,-123.1677783
VAN_KITS,restaurants,Healthy Noodle House,49.2682236,-123.16677
VAN_KITS,restaurants,Sunshine Classic Diner,49.264159,-123.165409
VAN_KITS,restaurants,Dark Table,49.2684412,-123.1647514
VAN_KITS,restaurants,"Puerto Mexico, Tacos and Mexican Products",49.2682229,-123.1666416
VAN_KITS,restaurants,Napoli Pastas and More,49.2682216,-123.1665951
VAN_KITS,restaurants,Thai Ni Yom,49.2685203,-123.1706945
VAN_KITS,restaurants,Nishi Restaurant,49.2685192,-123.1706435
VAN_KITS,restaurants,Lucky Taco,49.2710152,-123.1552381
VAN_KITS,restaurants,Thai Basil,49.2643867,-123.1772264
VAN_KITS,restaurants,Kung Fu Tea,49.2642325,-123.1694173
VAN_KITS,restaurants,Great Wall Mongolian BBQ,49.2642424,-123.1703112
VAN_KITS,restaurants,Storm City Coffee,49.2644035,-123.180076
VAN_KITS,restaurants,Simply Sushi Bar,49.2643924,-123.178298
VAN_KITS,restaurants,China Lanzhou Beef Noodles,49.2643496,-123.176555
VAN_KITS,restaurants,Colony,49.264355,-123.176937
VAN_KITS,restaurants,Starbucks,49.2643151,-123.173779
VAN_KITS,restaurants,Just Another,49.2640134,-123.172947
VAN_KITS,restaurants,Midam Cafe,49.2643516,-123.1764671
VAN_KITS,restaurants,Kitsilano Beach Cafe,49.2730547,-123.157463
VAN_KITS,restaurants,Enroute Coffee,49.2709577,-123.1553756
VAN_KITS,restaurants,Haidilao Hot Pot,49.2640311,-123.176224
VAN_KITS,restaurants,Ahi Sushi,49.2642236,-123.168976
VAN_KITS,restaurants,Petite Bao,49.2642236,-123.169086
VAN_KITS,restaurants,Rice and Noodle,49.2642338,-123.1694864
VAN_KITS,restaurants,The Corner Hotpot,49.2642354,-123.170206
VAN_KITS,restaurants,Viva Cafe & Bakery,49.2720193,-123.1551831
VAN_KITS,restaurants,The Naam,49.2682285,-123.166974
VAN_KITS,restaurants,Ah Long Sushi,49.2641806,-123.16623
VAN_KITS,restaurants,Mr. Red Cafe,49.2639093,-123.1657872
VAN_KITS,restaurants,Nat's New York Pizzaria,49.2639141,-123.1659273
VAN_KITS,restaurants,Pure Delight Cafe,49.2640795,-123.1766615
VAN_KITS,restaurants,Sahel,49.2643544,-123.1762496
VAN_KITS,restaurants,La La Island,49.2643268,-123.17142
VAN_KITS,restaurants,Nostos Taverna,49.2640543,-123.1753237
VAN_KITS,restaurants,Oakberry,49.264348,-123.1749523
VAN_KITS,restaurants,Koko Monk,49.2642405,-123.1699374
VAN_KITS,restaurants,Panago,49.2642466,-123.1704877
VAN_KITS,restaurants,Quesada,49.2642357,-123.1689277
VAN_KITS,restaurants,Little Bird Dim Sum + Craft Beer,49.2682988,-123.1715376
VAN_KITS,restaurants,Hestia Kitchen Lab,49.2709609,-123.1555104
VAN_KITS,restaurants,Reggiano's Pizza,49.2682483,-123.1689158
VAN_KITS,restaurants,CM Chicken,49.2711973,-123.1552278
VAN_KITS,restaurants,Kits Coffee & Bistro,49.2686437,-123.1778637
VAN_KITS,restaurants,Hitoe Sushi Japanese Restaurant,49.2686567,-123.1787206
VAN_KITS,restaurants,Sazon Mexican Cuisine,49.2681971,-123.1661609
VAN_KITS,restaurants,Dairy Queen,49.264245291139794,-123.16488722526387
VAN_KITS,restaurants,Nook,49.272230797140985,-123.15531612326966
VAN_KITS,transit_stops,West Broadway (WB) at Balsam Street,49.2640592,-123.1604829
VAN_KITS,transit_stops,West Broadway (EB) at Vine Street,49.2637937,-123.1572781
VAN_KITS,transit_stops,West Broadway (WB) at Yew St,49.2639836,-123.1557152
VAN_KITS,transit_stops,West Broadway (EB) at Larch Street,49.2639039,-123.1619874
VAN_KITS,transit_stops,West Broadway (WB) at Macdonald Street,49.2641696,-123.1675423
VAN_KITS,transit_stops,West Broadway (EB) at Macdonald Street,49.2639788,-123.167293
VAN_KITS,transit_stops,West Broadway (WB) FS Macdonald Street,49.2641881,-123.1688847
VAN_KITS,transit_stops,West Broadway (WB) at Trafalgar Street,49.2641253,-123.1652062
VAN_KITS,transit_stops,West Broadway (WB) at Collingwood Street,49.2643795,-123.1822855
VAN_KITS,transit_stops,West Broadway (WB) at Bayswater St,49.2642055,-123.1716819
VAN_KITS,transit_stops,West Broadway (WB) at Blenheim St,49.2643167,-123.1782706
VAN_KITS,transit_stops,West Broadway (WB) at Balaclava St,49.2642547,-123.1744279
VAN_KITS,transit_stops,West 4th Ave (EB) at Trafalgar St,49.2682089,-123.164132
VAN_KITS,transit_stops,West 4th Ave (WB) at Macdonald St,49.2684797,-123.1689759
VAN_KITS,transit_stops,Macdonald St (SB) at West Broadway,49.2642531,-123.1684135
VAN_KITS,transit_stops,West Broadway (EB) at Balaclava St,49.2640934,-123.173552
VAN_KITS,transit_stops,West Broadway (EB) at Bayswater St,49.2640539,-123.170827
VAN_KITS,transit_stops,West 4th Ave (EB) at Macdonald St,49.2682673,-123.1677995
VAN_KITS,transit_stops,Cornwall Ave (WB) at Yew St,49.2726538,-123.1554323
VAN_KITS,transit_stops,Macdonald St (NB) at West 3rd Ave,49.2690777,-123.1681709
VAN_KITS,transit_stops,West 4th Ave (EB) at Blenheim St,49.2684039,-123.1773214
VAN_KITS,transit_stops,Macdonald Street (NB) at West 12th Avenue,49.2617683,-123.168146
VAN_KITS,transit_stops,Macdonald St (SB) at West 6th Ave,49.2663017,-123.1685046
VAN_KITS,transit_stops,Macdonald St (NB) at West 7th Ave,49.2660664,-123.1683018
VAN_KITS,transit_stops,Macdonald Street (SB) at West 11th Avenue,49.2619012,-123.1683565
VAN_KITS,transit_stops,West 4th Ave (EB) at Balsam St,49.2681507,-123.1594312
VAN_KITS,transit_stops,Macdonald St (SB) at West 4th Ave,49.2680457,-123.1684485
VAN_KITS,transit_stops,West 4th Ave (EB) at Balaclava St,49.2683486,-123.1733579
VAN_KITS,transit_stops,West 4th Ave (WB) at Collingwood St,49.2686724,-123.182063
VAN_KITS,transit_stops,Macdonald Street (SB) at West 13th Avenue,49.2601909,-123.168394
VAN_KITS,transit_stops,West 4th Ave (WB) at Yew St,49.2682831,-123.1555879
VAN_KITS,transit_stops,West 4th Ave (WB) at Balsam St,49.2683462,-123.1602532
VAN_KITS,transit_stops,West 4th Ave (WB) at Blenheim St,49.2685969,-123.1780767
VAN_KITS,transit_stops,Macdonald Street (NB) at West 13th Avenue,49.2602987,-123.1682014
VAN_KITS,transit_stops,West 4th Ave (WB) at Balaclava St,49.2685407,-123.1742034
VAN_KITS,transit_stops,West Broadway (EB) at Blenheim St,49.2641591,-123.177424
VAN_KITS,transit_stops,West Broadway (EB) at Collingwood Street,49.2642302,-123.1814619
VAN_KITS,transit_stops,West 4th Ave (EB) at Collingwood St,49.2684727,-123.1812912
VAN_KITS,transit_stops,West 4th Ave (WB) at Trafalgar St,49.2684151,-123.1649414
VAN_KITS,transit_stops,Macdonald St (NB) at West Broadway,49.2644822,-123.168177
VAN_KITS,transit_stops,Cornwall Ave (EB) at Balsam St,49.272569,-123.159366
VAN_KITS,transit_stops,Macdonald St (SB) at West 1st Ave,49.2707287,-123.1683288
VAN_KITS,transit_stops,Cornwall Ave (EB) at Trafalgar St,49.2726394,-123.163921
VAN_KITS,transit_stops,Macdonald St (NB) at West 2nd Ave,49.2703733,-123.168118
VAN_KITS,transit_stops,West Broadway (EB) at Trafalgar Street,49.263903,-123.1642503
VAN_KITS,transit_stops,Cornwall Ave (WB) at Point Grey Rd,49.2727529,-123.160186
VAN_KITS,transit_stops,Macdonald St (NB) at West 10th Ave,49.2634491,-123.1681025
VAN_KITS,transit_stops,Point Grey Road (WB) at Trafalgar Street,49.272816,-123.1646771
VAN_KITS,parks,Connaught Park,49.26205553059951,-123.16010507965895
VAN_KITS,parks,Tatlow Park,49.270190531832995,-123.16945846295393
VAN_KITS,parks,McBride Park,49.26811512237871,-123.18074357178095
VAN_KITS,parks,Jean Beaty Park,49.27192108560333,-123.17947349726913
VAN_KITS,parks,Point Grey Road Park,49.271630586953876,-123.17618607102365
VAN_KITS,parks,Volunteer Park,49.271587145464764,-123.16925215699699
VAN_KITS,parks,Margaret Pigott Park,49.272133072350904,-123.16747160349443
VAN_KITS,parks,Point Grey Park Site at Stephens Street,49.27261973283565,-123.16614510809526
VAN_KITS,parks,Point Grey Park Site at Trafalgar Street,49.27345264318021,-123.16457713476233
VAN_KITS,parks,Rosemary Brown Park,49.261796629454366,-123.1574063456744
VAN_KITS,parks,Kitsilano Beach Park,49.27454728353226,-123.15461003639648
VAN_KITS,parks,Arbutus Greenway Park,49.26200122511256,-123.15577921070705
VAN_KITS,parks,McBride Park,49.26808259715511,-123.17867024537033
VAN_KITS,grocery,Lena Market,49.268108,-123.1583841
VAN_KITS,grocery,Parthenon Market,49.264314,-123.173526
VAN_KITS,grocery,Snack Pack,49.2680151,-123.155485
VAN_KITS,grocery,IGA,49.268724,-123.1820452
VAN_KITS,grocery,IGA,49.2637012,-123.1570984
VAN_KITS,grocery,City Avenue Market,49.2643382,-123.175158
VAN_KITS,grocery,Sunshine Coast Convenience Store,49.2682587,-123.1681728
VAN_KITS,grocery,Persia Foods,49.2642278,-123.169179
